Phone timestamp;RR-interval [ms]
2026-03-19T10:03:28.759;662
2026-03-19T10:03:29.421;650
2026-03-19T10:03:30.071;641
2026-03-19T10:03:30.712;626
2026-03-19T10:03:31.338;620
2026-03-19T10:03:31.958;614
2026-03-19T10:03:32.572;619
2026-03-19T10:03:33.191;626
2026-03-19T10:03:33.817;631
2026-03-19T10:03:34.448;632
2026-03-19T10:03:35.080;639
2026-03-19T10:03:35.719;644
2026-03-19T10:03:36.363;647
2026-03-19T10:03:37.010;652
2026-03-19T10:03:37.662;648
2026-03-19T10:03:38.310;647
2026-03-19T10:03:38.957;653
2026-03-19T10:03:39.610;663
2026-03-19T10:03:40.273;668
2026-03-19T10:03:40.941;672
2026-03-19T10:03:41.613;676
2026-03-19T10:03:42.289;674
2026-03-19T10:03:42.963;680
2026-03-19T10:03:43.643;681
2026-03-19T10:03:44.324;686
2026-03-19T10:03:45.010;687
2026-03-19T10:03:45.697;681
2026-03-19T10:03:46.378;707
2026-03-19T10:03:47.085;744
2026-03-19T10:03:47.829;748
2026-03-19T10:03:48.577;729
2026-03-19T10:03:49.306;719
2026-03-19T10:03:50.025;696
2026-03-19T10:03:50.721;679
2026-03-19T10:03:51.400;663
2026-03-19T10:03:52.063;651
2026-03-19T10:03:52.714;658
2026-03-19T10:03:53.372;666
2026-03-19T10:03:54.038;682
2026-03-19T10:03:54.720;698
2026-03-19T10:03:55.418;744
2026-03-19T10:03:56.162;806
2026-03-19T10:03:56.968;844
2026-03-19T10:03:57.812;818
2026-03-19T10:03:58.630;809
2026-03-19T10:03:59.439;750
2026-03-19T10:04:00.189;715
2026-03-19T10:04:00.904;707
2026-03-19T10:04:01.611;686
2026-03-19T10:04:02.297;677
2026-03-19T10:04:02.974;667
2026-03-19T10:04:03.641;678
2026-03-19T10:04:04.319;688
2026-03-19T10:04:05.007;697
2026-03-19T10:04:05.704;691
2026-03-19T10:04:06.395;689
2026-03-19T10:04:07.084;691
2026-03-19T10:04:07.775;690
2026-03-19T10:04:08.465;689
2026-03-19T10:04:09.154;674
2026-03-19T10:04:09.828;680
2026-03-19T10:04:10.508;688
2026-03-19T10:04:11.196;678
2026-03-19T10:04:11.874;658
2026-03-19T10:04:12.532;648
2026-03-19T10:04:13.180;654
2026-03-19T10:04:13.834;637
2026-03-19T10:04:14.471;611
2026-03-19T10:04:15.082;614
2026-03-19T10:04:15.696;614
2026-03-19T10:04:16.310;606
2026-03-19T10:04:16.916;599
2026-03-19T10:04:17.515;605
2026-03-19T10:04:18.120;609
2026-03-19T10:04:18.729;607
2026-03-19T10:04:19.336;612
2026-03-19T10:04:19.948;616
2026-03-19T10:04:20.564;614
2026-03-19T10:04:21.178;627
2026-03-19T10:04:21.805;627
2026-03-19T10:04:22.432;623
2026-03-19T10:04:23.055;618
2026-03-19T10:04:23.673;612
2026-03-19T10:04:24.285;614
2026-03-19T10:04:24.899;604
2026-03-19T10:04:25.503;604
2026-03-19T10:04:26.107;603
2026-03-19T10:04:26.710;598
2026-03-19T10:04:27.308;605
2026-03-19T10:04:27.913;612
2026-03-19T10:04:28.525;627
2026-03-19T10:04:29.152;688
2026-03-19T10:04:29.840;712
2026-03-19T10:04:30.552;727
2026-03-19T10:04:31.279;722
2026-03-19T10:04:32.001;728
2026-03-19T10:04:32.729;718
2026-03-19T10:04:33.447;695
2026-03-19T10:04:34.142;661
2026-03-19T10:04:34.803;647
2026-03-19T10:04:35.450;639
2026-03-19T10:04:36.089;633
2026-03-19T10:04:36.722;633
2026-03-19T10:04:37.355;634
2026-03-19T10:04:37.989;644
2026-03-19T10:04:38.633;649
2026-03-19T10:04:39.282;670
2026-03-19T10:04:39.952;706
2026-03-19T10:04:40.658;717
2026-03-19T10:04:41.375;701
2026-03-19T10:04:42.076;681
2026-03-19T10:04:42.757;677
2026-03-19T10:04:43.434;670
2026-03-19T10:04:44.104;670
2026-03-19T10:04:44.774;685
2026-03-19T10:04:45.459;677
2026-03-19T10:04:46.136;684
2026-03-19T10:04:46.820;683
2026-03-19T10:04:47.503;691
2026-03-19T10:04:48.194;668
2026-03-19T10:04:48.862;665
2026-03-19T10:04:49.527;664
2026-03-19T10:04:50.191;660
2026-03-19T10:04:50.851;670
2026-03-19T10:04:51.521;669
2026-03-19T10:04:52.190;656
2026-03-19T10:04:52.846;647
2026-03-19T10:04:53.493;634
2026-03-19T10:04:54.127;646
2026-03-19T10:04:54.773;645
2026-03-19T10:04:55.418;640
2026-03-19T10:04:56.058;637
2026-03-19T10:04:56.695;632
2026-03-19T10:04:57.327;646
2026-03-19T10:04:57.973;643
